"location"
"Kalkaji"
"Loni Kalbhor"
"Pashan"
"Sukhsagar Nagar"
"Vishrantwadi"
"Pimple Gurav"
"Pimpri Chinchwad"
"Mahalunge"
"Vadgaon Budruk"
"Ganga Dham"
"Aundh"
"Narhe"
"Tingre Nagar"
"Mundhwa"
"Ghorpadi"
"Kondhwa"
"Dhanori"
"Hinjawadi Village"
"Pimple Saudagar"
"Bibwewadi"
"Kothrud"
"Shivane"
"Dhayari Phata"
"Ambegaon Budruk"
"Warje"
"New Kalyani Nagar"
"Kalas"
"Sus"
"Khadki"
"Kalyani Nagar"
"Patil Nager"
"Ravet"
"Wanwadi"
"Lulla Nagar"
"NIBM Annexe"
"Thergaon"
"Pimpri"
"Erandwane"
"Rahatani"
"Katraj"
"Shivaji Nagar"
"Kargil Vijay Nagar"
"Dhaygude Wada"
"Charholi Budruk"
"Sunarwadi"
"Chandan Nagar"
"Magarpatta"
"Kothrud Depot Road"
"Shirur"
"Moshi"
"Erandavana"
"Shindenagar"
"Khandve Nagar"
"Vanaz corner"
"khese park"
"NIBM"
"Wadgaon Budruk"
"Shivtirth Nagar"
"Bhairav Nagar"
"Vishnupuram Colony"
"Punawale"
"Alandi"
"Deccan"
"Vishal Nagar"
"Bopodi"
"Vishnu Dev Nagar"
"Shikshak nagar"
"Bhusari colony right"
"Sadashiv Peth"
"Narayan Peth"
"Fatima Nagar"
"Swargate"
"Shaniwar Peth"
"Warje Malwadi"
"Deccan Gymkhana"
"Sanaswadi"
"Porwal Road"
"Senapati Bapat Road"
"Manjari"
"Fursungi"
"Keshav Nagar"
"Lonikand"
"Nigdi"
"Kalewadi"
"Yewalewadi"
"Prabhat Road"
"kesnand"
"Vikas Nagar"
"Law College Road"
"Dighi"
"Akurdi"
"Dattavadi"
"Model Colony"
"Baramati"
"Yamuna Nagar"
"Pradhikaran Nigdi"
"Maan"
"Pisoli"
"NIBM Road"
"Handewadi"
"Marunji"
"Mamurdi"
"hingne Khurd"
"Manjari Budruk"
"Indryani nagar"
"Chimbali"
"Old Kharadi Mundwa Road"
"Bopkhel"
"Baner Road"
"Ubale Nagar"
"Kaspate Wasti"
"Sector 25 Pradhikaran"
"Baner Pashan Link Road"
"Someshwarwadi"
"Landewadi"
"Sakal Nagar"
"Bhukum"
"Nigdi Sector 26"
"Cummins College Road"
"Bhosari"
"Parvati Darshan"
"Bhugaon"
"Kondhwa Budruk"
"Karve Road Erandwane"
"Bhelkenagar"
"Mohan Nagar"
"RMC Garden, Wagholi"
"Somnath Nagar"
"Veerbhadra Nagar"
"BT Kawde"
"Somatane Phata"
"New DP Road"
"Pratik Nagar Mohanwadi"
"New Modikhana"
"Siddartha Nagar"
"Balewadi High Street"
"Parihar Chowk"
"Siddharth nagar"
"Sanewadi"
"ITI road"
"Salunke Vihar"
"Bakhori"
"Sahakar Nagar"
"Bibwewadi Kondhwa Road"
"Mukund Nagar"
"Padmavati"
"Dhankawadi Road"
"Dhanakwadi"
"Bharati Vidyapeeth Campus"
"Satara road"
"New Sangavi"
"Hatti Chowk"
"Teen Hatti Chowk Road"
"SURESH NAGAR"
"Dhankawadi"
"Purnanagar"
"Saswad"
"Ambegaon Pathar"
"Dapodi"
"Borhade Wadi"
"Jawalkar Nagar"
"Maharashtra Housing Board"
"Vishal nagar square new dp road"
"Hadapsar Gaon"
"Kiwale"
"Rambaug Colony"
"Indrayani Nagar Sector 2"
"Walhekarwadi Chinchwad"
"Kolwadi"
"Sant tukaram Nagar"
"Kalewadi Main"
"Sai Nagar"
"charholi Khurd"
"Sector No 28"
"Chinchwade Nagar"
"Gokhalenagar"
"Talwade"
"B T Kawde Road"
"Tulaja Bhawani Nagar"
"Tukaram Nagar"
"Kasba Peth"
"Aundh Gaon"
"Old Sangvi"
"Shikrapur"
"Renuka Nagar"
"Agalambe"
"Ganj Peth"
"Talegaon"
"Pashan Sus Road"
"Shewalewadi"
" Kharadi"
"Kasarwadi"
"Taljai Temple Road"
"Dighi Gaonthan"
"Pan Card Club Road"
